user_id	impression_time	article_ids_inview
U702478	05/21/2023 03:08:37 PM	"N9772355 N9772355 N9772957 N9757574 N9770028 N9774527 N9769581 N9774404 N9746360 N9769504
 N9774789 N9774403 N8882254 N9774764 N9760046 N9774598 N9773341 N9774823 N9774840
 N9774532 N9773673 N9494434 N6741781 N9774803 N9695098 N9774618 N9774358 N9774626
 N9774015 N9774706 N9120051 N9774708 N9738729 N9774542"
U827612	05/24/2023 09:20:57 PM	"N9779737 N9779737 N9779748 N9779705 N9758734 N9777910 N9779723 N9778939 N9779813 N9779423
 N9779867 N9776918 N9704452 N9779747 N9778902 N9779648 N9779797 N9695098 N7213923
 N9777769 N9772548 N9779860 N9779777 N9776967 N9779891"
U827612	05/24/2023 09:18:13 PM	"N9717256 N9717256 N9777910 N9779777 N9778971 N9779867 N9779813 N9779860 N9779648 N9779873
 N9778902"
U1762623	05/18/2023 05:22:45 PM	"N9771686 N9771686 N9771367 N9771168 N9765759 N9770082 N9771626 N9768687 N9771739 N9771576
 N9771121"
U1783752	05/18/2023 05:08:26 PM	N9771235 N9771235 N9771224 N9771113 N9767470 N7213923 N9771151 N9770283 N9771333
U490414	05/18/2023 03:42:27 PM	N9771333 N9771333 N9770283 N9771572 N9771224 N9771579
U508254	05/18/2023 03:24:36 PM	"N9771333 N9771333 N9769432 N9771151 N9771626 N9440508 N9771351 N9771479 N9771224 N9771554
 N9771572"
U508254	05/18/2023 03:26:48 PM	"N9769432 N9769432 N9771479 N9769769 N9440508 N9769474 N9771438 N9771523 N9771350 N9771224
 N9771113 N9771352"
U508254	05/18/2023 03:23:54 PM	N9771333 N9771333 N9771351 N9770030 N9771151 N9771626
U1907146	05/23/2023 05:46:32 AM	"N9776046 N9776046 N9775142 N9776808 N9695098 N9776697 N9776570 N9771995 N9775985 N9776369
 N9776691 N9774120 N9775804"
U1907146	05/23/2023 05:47:20 AM	N9776862 N9776862 N9776292 N9776449 N9776691 N9776287 N9776688 N9776690 N9776369
U1907146	05/23/2023 05:46:04 AM	"N9776715 N9776715 N9776808 N9418107 N9776566 N9776406 N9776246 N9776046 N9759955 N9525589
 N9776497"
U2044604	05/23/2023 05:31:48 AM	N9776715 N9776715 N9776046 N9776497 N9776808 N9776566 N9776246 N9776406 N9776071 N9776855
U725568	05/24/2023 07:18:26 AM	"N9778413 N9778413 N9777811 N9778326 N9761586 N9777307 N9778375 N9777941 N9778500 N9518688
 N9778422 N9778318 N9778158 N9759955 N9418107 N9527795 N9776420 N9778381 N9778302
 N9485931 N9775621 N9778220 N9778328"
U725568	05/24/2023 07:17:31 AM	"N9778657 N9778657 N9778669 N9778623 N9777492 N9778386 N9778701 N9778627 N9518688 N9778021
 N9778226 N9778155 N9778718 N9775621 N9778682 N9778351 N9778220 N9777034 N9777397
 N9778369 N9527795 N9778628 N9778661 N9778448 N9778422 N9778444 N9777856 N9778500
 N9485931 N9418107"
U852601	05/24/2023 04:34:38 AM	N9778386 N9778386 N9777856 N9778448 N9778328 N9778369 N9778500 N9778375 N9778422 N9778351
U856213	05/24/2023 04:43:44 AM	N9778369 N9778369 N9778448 N9778351 N9777856 N9778422
U856213	05/24/2023 04:38:30 AM	"N9695098 N9695098 N9777307 N9778318 N9759955 N9778302 N9282945 N7213923 N9777811 N9777941
 N9778326 N9778381"
U856213	05/24/2023 04:43:38 AM	N9749014 N9749014 N9765759 N7213923 N9776014 N9777364 N9282945 N9777296 N9775701
U856213	05/24/2023 04:40:49 AM	N9777464 N9777464 N9778310 N9282945 N9778158 N9775701 N7213923 N9778139
U856213	05/24/2023 04:37:48 AM	N9777856 N9777856 N9282945 N7213923 N9778375 N9778500 N9778328 N9778386
U856213	05/24/2023 04:40:07 AM	N9776420 N9776420 N7213923 N9282945 N9761586 N9775701 N9778155
U856213	05/24/2023 04:41:47 AM	N7213923 N7213923 N9775701 N9778277 N9776922 N9282945
U859097	05/24/2023 04:52:10 AM	N9777941 N9777941 N9778326 N9778413 N9695098 N9759955 N9778302 N9302120 N9778318 N9778381
U859097	05/24/2023 04:51:11 AM	N9778375 N9778375 N9778386 N9777856 N9778500 N9777307
U859097	05/24/2023 04:52:44 AM	"N9760046 N9760046 N9778257 N9778155 N9778310 N9778139 N9302120 N9776922 N9761586 N9771996
 N9778168 N9776420 N9777621 N9777582 N9774297 N9777811 N9778277 N9776508"
U859097	05/24/2023 04:53:49 AM	"N9776420 N9776420 N9777364 N9749014 N9302120 N9778220 N9776508 N9777296 N9778236 N9717791
 N9776014 N9778168 N9778192 N9771996 N9774297"
U726123	05/23/2023 10:25:58 AM	"N9700085 N9700085 N9522337 N9777308 N9777000 N9777299 N9776918 N9777304 N9736695 N9360766
 N9766464 N9702181 N9777026 N9777358"
U726123	05/23/2023 10:25:29 AM	"N9488213 N9488213 N9776985 N9142564 N9777000 N8560195 N9777026 N9759955 N9777308 N9777358
 N9500505 N9777299"
U1497457	05/21/2023 07:10:15 PM	N9770028 N9770028 N9774555 N9775056 N9514481 N9774648 N9775076
U1497457	05/21/2023 07:15:02 PM	N9774826 N9774826 N9775202 N9774555 N9774652 N9774648 N9775283
U1497457	05/21/2023 07:08:55 PM	N9775256 N9775256 N9775183 N9774652 N9775331 N9775277 N9747962 N9744403
U1497457	05/21/2023 07:10:59 PM	N9775283 N9775283 N9775202 N9774789 N9775079 N9774580 N9746360 N9738729 N9775142 N9514481
U1497457	05/21/2023 07:12:13 PM	N9760046 N9760046 N9538375 N9774972 N9774899 N9514481 N9775131 N9774020
U1498918	05/21/2023 07:16:05 PM	N9775277 N9775277 N9775256 N9775171 N9775183 N9772275 N9775331 N9774652
U1514088	05/21/2023 07:51:59 PM	N9774461 N9774461 N9775323 N9775277 N9775331 N9759966 N9775352 N9774516
U1514088	05/21/2023 07:51:51 PM	N9775331 N9775331 N9759966 N9775323 N9774461 N9774516 N9775277
U1542939	05/21/2023 07:33:54 PM	N9774652 N9774652 N9759966 N9774461 N9774516 N9775323 N9775277 N9775331
U1542939	05/21/2023 07:35:03 PM	N9532638 N9532638 N9774652 N9775277 N7213923 N9770028 N9775297 N9775256
U1562408	05/21/2023 07:15:36 PM	N9775256 N9775256 N9774652 N9774826 N9747962 N9744403 N9775183 N9775171 N9772275
U1562408	05/21/2023 07:15:54 PM	"N9775171 N9775171 N9774826 N9774652 N9775256 N9775056 N9775183 N9080070 N9774648 N9559980
 N9767417 N9771121 N9774555 N9465810 N9774598 N9770028 N9508202"
U1562408	05/21/2023 07:20:32 PM	"N9773137 N9773137 N9769624 N9774580 N9772355 N9746360 N9695098 N9774764 N9774972 N9775202
 N9775042 N9775184 N9775131 N9769557 N9774789 N9774899 N9760046 N9771992 N9772772
 N9774079"
U761089	05/23/2023 10:50:05 AM	"N9277339 N9277339 N9777304 N9532638 N9777000 N9759955 N9777308 N9777406 N9776918 N7213923
 N9777299 N9776985 N9777026 N9777358 N9777385 N9777079 N9775908 N9142564 N9777393"
U764274	05/23/2023 10:25:48 AM	N9775908 N9775908 N9777233 N9777043 N9525589 N9776918 N7213923 N9777079 N9777304 N9777334
U783200	05/23/2023 10:50:25 AM	"N9777026 N9777026 N9759955 N9777000 N9777406 N9776918 N9777079 N9142564 N9777393 N9776985
 N9775908 N9777308 N9777385 N9777299"
U1614920	05/21/2023 07:09:50 PM	N9760046 N9760046 N9738729 N9775131 N9774789 N9774580 N9532638
U1614920	05/21/2023 07:08:55 PM	N9770028 N9770028 N9775076 N9532638 N9774648 N9774555 N9775142
U1614920	05/21/2023 07:08:30 PM	N9744403 N9744403 N9774826 N9775171 N9774652 N9775256 N9775183 N9772275 N9747962
U1615937	05/21/2023 07:52:18 PM	"N9774555 N9774555 N9538375 N9695098 N9775076 N9527358 N9773341 N9760046 N9775142 N9746360
 N9773282 N9774020 N9774648 N9775283 N9775079 N9738729 N9772300 N9775202 N9772601"
U1615937	05/21/2023 07:51:43 PM	N9774826 N9774826 N9775171 N9527358 N9775056 N9772275
U1617801	05/21/2023 07:14:27 PM	N9775171 N9775171 N9775277 N9775256 N9775331 N9774652 N9775183 N9772275 N9747962 N9744403
U1631327	05/21/2023 07:04:05 PM	N9774826 N9774826 N9775171 N9775183 N9775277 N9772275
U1631327	05/21/2023 07:04:42 PM	"N9775283 N9775283 N9774972 N9760046 N9775171 N9774826 N9770028 N9775202 N9775142 N9772275
 N9775184 N9775079 N9774555 N9775076 N9774899 N9774648 N9738729 N9774020 N9775131"
U1822647	05/20/2023 05:13:58 AM	"N9755712 N9755712 N9770102 N9772300 N9772485 N9773084 N9773228 N9773045 N9769504 N9772475
 N9756785 N9773018 N9770045 N9772710 N9772635 N9773248 N9772355"
U1823251	05/20/2023 05:38:50 AM	N9756785 N9756785 N9773228 N9773210 N9772601 N9772475
U1965353	05/18/2023 03:08:48 PM	N9769432 N9769432 N9771554 N9771351 N9771151 N9771333 N9771113 N9771572 N9771224
U1974470	05/18/2023 03:37:42 PM	N9771626 N9771626 N9771579 N9770592 N9766348 N9771572 N9770333 N9768793
U1989619	05/18/2023 03:33:27 PM	N9771351 N9771351 N9771554 N9771224 N9771333 N9769432 N9771572 N9771151 N9771579
U1989619	05/18/2023 03:34:35 PM	N9771333 N9771333 N9771151 N9771351 N9771572 N9771626 N9771579
U1989619	05/18/2023 03:37:37 PM	N9771523 N9771523 N9771352 N9771350 N9769474 N9769769 N9771438 N9771325
U1932946	05/23/2023 07:44:10 AM	"N9776917 N9776917 N9777005 N9776870 N9776287 N9775582 N9775908 N9775708 N9776897 N9418107
 N9776864 N9776882 N9759955 N9776851"
U1932946	05/23/2023 07:42:23 AM	"N9776897 N9776897 N9775908 N9776917 N9772635 N9775713 N9652966 N9777005 N9776882 N9775964
 N9776851"
U1932946	05/23/2023 07:58:11 AM	N9775713 N9775713 N9777005 N9776916 N9776968 N9776897 N9776917
U1952887	05/23/2023 07:10:26 AM	N9775752 N9775752 N9655794 N9776851 N9751671 N9770604 N9775713
U1952887	05/23/2023 07:09:19 AM	N9770604 N9770604 N9751671 N9655794 N9776882 N9776917 N9775752
U1952887	05/23/2023 07:11:35 AM	N9775708 N9775708 N9552120 N9272340 N9547869 N9776855 N9759955 N9776246 N9277339
U1952887	05/23/2023 07:10:54 AM	N9770604 N9770604 N9655794 N9751671 N9776870 N9775752
U1952887	05/23/2023 07:11:00 AM	N9775582 N9775582 N9776882 N9776870 N9776287 N9776851 N9776864 N9776862
U751365	05/23/2023 03:42:07 PM	"N9514481 N9514481 N9142564 N9775323 N9777385 N9760046 N9776292 N9770568 N9777406 N9776710
 N9777308 N9775908 N9775402 N9777648 N9777026 N9747329 N9777475 N9772751 N9777374"
U751365	05/23/2023 03:42:26 PM	"N9142564 N9142564 N9777304 N9774944 N9776985 N9775402 N9514481 N9772751 N9777358 N9777393
 N9651461 N9776918 N9777299 N9770568 N9775323 N9777000 N9737266"
U751365	05/23/2023 03:31:57 PM	"N9778074 N9778074 N9777475 N9772751 N9775323 N9770568 N9777406 N9747329 N9777320 N9777648
 N9776710 N9777955 N9778035 N9777529 N9777308 N9775894 N9778052 N9777299 N9777520
 N9776292 N9777190 N9777026 N9777704 N9778007 N9775908 N9777374 N9777385 N9760046
 N9695098"
U751365	05/23/2023 03:17:50 PM	"N7306652 N7306652 N9777804 N9776420 N9777319 N9777529 N9777969 N9777768 N9759955 N9525589
 N9777693"
U753996	05/23/2023 03:53:51 PM	N9778004 N9778004 N9777955 N9777505 N9777992 N9778074
U753996	05/23/2023 03:54:29 PM	"N9759955 N9759955 N9777565 N9777475 N9777520 N9776420 N9778063 N9777768 N9777648 N9777190
 N9777292 N9142564 N9777704 N9776710 N9777969 N9695098 N9775908 N9777529 N9482970
 N9777320 N9777319 N9777804 N9777374 N9747329 N9777693 N9776292"
U1449958	05/24/2023 06:48:28 PM	N9778788 N9778788 N9779511 N9052240 N9779541 N9777822 N9779517 N9779642 N9779674
U1449958	05/24/2023 06:47:04 PM	N9779705 N9779705 N9779737 N9779045 N9779423 N9779657 N9777321
U1449958	05/24/2023 06:47:19 PM	N9779657 N9779657 N9779738 N9777321 N9779423 N9779705 N9779748 N9779737 N9779045
U2027502	05/22/2023 06:35:58 AM	"N9775461 N9775461 N9774733 N9508202 N7306652 N9767490 N9775567 N9775489 N9775484 N9527795
 N9775518 N9488213 N9773868 N9775419 N9758424"
U2027502	05/22/2023 06:37:06 AM	"N9772502 N9772502 N9775493 N9775402 N9746360 N9768866 N9754160 N9775430 N9773673 N9770028
 N7460419 N9775347 N9695098 N9772873 N9775485 N9775500 N9772925"
U802605	05/19/2023 03:59:49 PM	N9772858 N9772858 N9772660 N9772830 N9772750 N9772751 N9772727 N9772099 N9772768 N9772805
U1594652	05/19/2023 03:59:41 PM	"N7594265 N7594265 N9769624 N9772751 N9772632 N9772768 N9772835 N9772750 N9772557 N9772575
 N9772517 N9772830 N9772660 N9772805 N9772858 N9268227 N9772543 N9772727 N9772099"
U1992684	05/21/2023 02:07:34 AM	"N9774120 N9774120 N9767665 N9772453 N9774065 N9774163 N9772300 N9772659 N9773486 N9774125
 N9772228 N9774096 N9774079 N9769624 N9746360 N9773873 N9773341 N9695098 N9773846
 N9773465 N9755800 N9773877 N9771686 N9773987 N9772601 N9774187 N9773288 N9774074
 N9774013 N9538375 N9773962 N7420751 N9770450"
U2078799	05/21/2023 02:37:01 AM	"N9770450 N9770450 N9774074 N9773465 N9755800 N9774187 N9774079 N9767665 N9774125 N9494434
 N9774096 N7420751 N9772228 N9773846 N9774163 N9774120 N9772453"
U2169267	05/21/2023 02:06:19 AM	N9774163 N9774163 N9772453 N9774074 N9770450 N9774120
U1992863	05/24/2023 07:18:39 PM	N9052240 N9052240 N9695098 N9779541 N9778788 N9778939
U1992863	05/24/2023 07:16:12 PM	"N9779738 N9779738 N9052240 N9779723 N9779642 N9779705 N9779674 N9779423 N9777822 N9779045
 N9779517 N9779511 N9779657"
U2018977	05/24/2023 07:38:15 PM	N9779723 N9779723 N9777321 N9779423 N9779748 N9779045
U2020878	05/24/2023 07:14:26 PM	N9779737 N9779737 N9779045 N9779423 N9777321 N9779723 N9777769
U2334874	05/23/2023 04:34:54 AM	N9776497 N9776497 N9776566 N9776697 N9771995 N9776046 N9776715
U750497	05/21/2023 07:31:12 AM	N9773846 N9773846 N9774079 N9774020 N9772453 N9767665 N9774120 N9774287
U750497	05/21/2023 07:22:11 AM	"N9774352 N9774352 N9768043 N8315213 N9773350 N9462935 N9774142 N9772545 N9774363 N9553468
 N9773985 N9508202 N9774392 N9773887 N9774376"
U750497	05/21/2023 07:28:24 AM	"N9774187 N9774187 N9772772 N9774297 N9773461 N9765941 N9769531 N9773279 N9771996 N9771846
 N9773857 N9774321 N9774252 N9774074"
U753996	05/21/2023 07:25:58 AM	"N9765941 N9765941 N9746360 N9773857 N9774187 N9772601 N9774252 N9771996 N9769531 N9774321
 N9440508 N9774074 N9465810 N9770082 N9695098"
U753996	05/21/2023 07:20:29 AM	N9768043 N9768043 N9774352 N9772545 N9774297 N9440508 N9465810 N9774363 N9770028 N9774142
U81492	05/20/2023 10:58:49 PM	"N9773846 N9773846 N9773987 N9774120 N9695098 N9773673 N9770450 N9774079 N9774163 N9755800
 N9773962 N9773288 N7420751 N9774065 N9767665 N9774074 N9746360 N9773873 N9774013
 N9773465 N9774096 N9773486 N9772453 N9772228 N9774125 N9769624"
U299355	05/23/2023 02:53:21 AM	N9776497 N9776497 N9776694 N9771995 N9776691 N9775804 N9776688 N9776449
U299355	05/23/2023 02:53:34 AM	N9776560 N9776560 N9776583 N9776369 N9776690 N9776553 N8560195 N9776570 N9203920
U373598	05/23/2023 02:02:19 AM	"N9776449 N9776449 N9776570 N9776369 N9776688 N9776560 N9514481 N9776583 N9776553 N9771995
 N9775804"
U394345	05/23/2023 02:57:09 AM	"N9776570 N9776570 N9776385 N9776551 N9776508 N9776449 N9776688 N9776690 N9776560 N9776369
 N9776544 N9771995 N9776583 N9776553"
U745148	05/20/2023 10:01:29 PM	N9773465 N9773465 N9755800 N9268234 N9772228 N9774096
U1500590	05/20/2023 10:49:06 PM	N9773846 N9773846 N9767665 N9774187 N7420751 N9774079
U1907146	05/20/2023 10:24:47 PM	"N9774079 N9774079 N9774096 N9772453 N9527358 N9755800 N9774187 N9774125 N7420751 N9773846
 N9767665 N9774163 N9774120 N9774074 N9770450 N9772228 N9551172"
U1907146	05/20/2023 10:27:20 PM	"N9773962 N9773962 N9538375 N9773873 N9773987 N9774065 N9774013 N9773486 N9746360 N9695098
 N9773288"
U1907146	05/20/2023 10:28:40 PM	"N9774017 N9774017 N9538375 N9771113 N9774187 N9772659 N9773852 N9773943 N9773279 N9774163
 N9773877 N9773900 N9773470"
U2023960	05/20/2023 10:07:54 PM	N9767665 N9767665 N9773846 N9774079 N9774074 N7420751
U2023960	05/20/2023 10:20:55 PM	"N9532638 N9532638 N9774074 N9772453 N9774163 N9755800 N9774187 N9774079 N7420751 N9767665
 N9774125 N9770450 N9774096 N9774120 N9772228 N9773846"
U2023960	05/20/2023 10:15:01 PM	"N9773846 N9773846 N9774079 N9774187 N9772453 N9770450 N7420751 N9767665 N9774074 N9774163
 N9774120"
U2023960	05/20/2023 10:17:23 PM	"N9774163 N9774163 N9770450 N7420751 N9755800 N9774074 N9767665 N9774187 N9494434 N9774120
 N9772453 N9773846 N9774079"
U2023960	05/20/2023 10:08:00 PM	"N9767665 N9767665 N9774163 N9773846 N9773744 N9770450 N9774074 N9772453 N9774125 N9774120
 N9774079 N7420751"
U2044604	05/20/2023 10:06:12 PM	N7420751 N7420751 N9774074 N9774079 N9773846 N9767665
U2102447	05/20/2023 10:04:26 PM	"N9774120 N9774120 N7420751 N9770450 N9767665 N9774125 N9767751 N9773846 N9770452 N9774163
 N9774074 N9772453"
U2102447	05/20/2023 10:02:12 PM	N9773846 N9773846 N9774074 N9767665 N7420751 N9774079
U2490102	05/20/2023 10:54:18 PM	N9772453 N9772453 N9774079 N9767665 N9774074 N7420751 N9773846 N9773638
U2490102	05/20/2023 10:51:12 PM	N9773574 N9773574 N9774079 N7420751 N9773846 N9774187 N9767665
U2490102	05/20/2023 10:52:18 PM	"N9769624 N9769624 N9514481 N9773962 N9773744 N9488208 N9774065 N9774013 N9746360 N9773873
 N9772000 N9695098"
U2516014	05/20/2023 10:25:27 PM	N9774187 N9774187 N9772453 N9773846 N9774074 N7420751 N9774079 N9767665
U2516014	05/20/2023 10:26:10 PM	"N9773987 N9773987 N9773866 N9772659 N9773943 N9746360 N9770450 N9773726 N9695098 N9773465
 N9774163 N9769624 N9772228 N9774013 N9755800 N9773873 N9774125 N9773566 N9538375
 N9773900 N9771113 N9771009 N9773852 N9773486 N9773962 N9771919 N9773877 N9774017
 N9773288 N9755712 N9773279 N9773470 N9774065 N9774120 N9774096 N9391394"
U264359	05/23/2023 02:40:15 AM	N9776570 N9776570 N9776688 N9776690 N9776449 N9771995
U264359	05/23/2023 02:39:13 AM	N9776449 N9776449 N9776691 N9776688 N9771995 N9775804
U1206044	05/18/2023 06:36:50 PM	"N9771572 N9771572 N9771779 N9769424 N9769432 N9769341 N9768583 N9771554 N9771151 N9769917
 N9771691 N9771686 N9771739"
U1500590	05/23/2023 01:44:31 PM	N9777804 N9777804 N9777190 N9777565 N9777319 N9777529
U1500590	05/23/2023 01:35:43 PM	N9738729 N9738729 N9777565 N9777529 N9765965 N9777804
U1500590	05/23/2023 01:46:19 PM	N9776420 N9776420 N9777320 N9777520 N9777648 N9777374 N9777190 N7213923 N9775908
U1500590	05/23/2023 01:41:05 PM	N9777529 N9777529 N9777565 N9777804 N9777704 N9700074
U1542756	05/23/2023 01:39:25 PM	"N9777385 N9777385 N9695098 N9777768 N9775908 N7454944 N9759955 N9777648 N9777406 N9777308
 N9777319 N9777320 N9777374 N9776420 N9775688 N9777693 N9777475 N9777520 N9777026"
U1577231	05/23/2023 01:18:08 PM	N9777693 N9777693 N9777704 N9777190 N9777648 N9777768
U1744238	05/23/2023 01:39:13 PM	N9777768 N9777768 N9777704 N9777529 N9777565 N9777804 N9777693
U1744238	05/23/2023 01:39:50 PM	N9774826 N9774826 N9771083 N9777565 N9769496 N9771121
U2301568	05/19/2023 12:29:09 PM	"N9753907 N9753907 N9769366 N9771686 N9769981 N9407487 N7213923 N9769306 N9772050 N9466087
 N9771113 N9772291 N9459174"
U2301568	05/19/2023 12:25:47 PM	"N9772363 N9772363 N9772328 N9407487 N9772302 N9772279 N7213923 N9772227 N9466087 N9459174
 N9772284 N9761859"
U2301568	05/19/2023 12:30:13 PM	"N9753907 N9753907 N9769306 N9769366 N9459174 N9770051 N9771686 N7213923 N9466087 N9769981
 N9407487"
U2301568	05/19/2023 12:23:58 PM	N9772344 N9772344 N9772380 N9772433 N9772443 N9772442
U645703	05/22/2023 07:54:39 PM	"N9776223 N9776223 N9776438 N9776386 N9776322 N9776442 N9776047 N9775983 N9776234 N9776394
 N9743870"
U645703	05/22/2023 07:27:44 PM	N9743870 N9743870 N9776442 N9776148 N9776438 N9776040 N9776223 N9769605 N9776449
U645703	05/22/2023 07:54:06 PM	N9776040 N9776040 N9769605 N9776489 N9776508 N9776148
U875869	05/22/2023 08:16:25 PM	N9776449 N9776449 N9771995 N9769605 N9776341 N9776508 N9776489 N9776148
U875869	05/22/2023 08:17:08 PM	N9776508 N9776508 N9769605 N9776449 N9776040 N9776223 N9776489
U1090573	05/22/2023 03:26:46 PM	N9776152 N9776152 N9776191 N9775717 N9775939 N9776099 N9776238
U1092441	05/22/2023 03:21:51 PM	N9776152 N9776152 N9776234 N9776191 N9776099 N9776238
U1105810	05/22/2023 03:18:00 PM	N9775717 N9775717 N9776191 N9776099 N9775964 N9776152 N9776238 N9776234 N9775900
U1105810	05/22/2023 03:18:19 PM	"N9776099 N9776099 N9775793 N9776256 N9775388 N9775881 N9775824 N9769624 N9775733 N9776041
 N9775803 N9775894 N9775990 N9772099 N9775809 N9776176 N9775855 N9775850 N9775900
 N9774828 N9775909 N9772750 N9776087 N9767490 N9775648 N9760046 N9775673 N9775703
 N9775964 N9738729 N9775939 N9775717 N9776184 N9775927"
U1182135	05/20/2023 12:02:02 PM	"N9773378 N9773378 N9767566 N9773488 N9772862 N9755712 N9773493 N9773364 N9773447 N9773341
 N9773434 N9773412 N9773461 N9759891 N9566633 N9772434"
U1336589	05/24/2023 11:28:48 AM	"N9778722 N9778722 N9774943 N9775894 N9778922 N9778942 N9778843 N9778710 N9695098 N9778905
 N9778666 N9778668 N9778769 N9778219 N9778731 N9778827 N9778842 N9521552 N9778845
 N9778915 N9777397 N9778645 N9778155 N9084355 N9778804 N9778917"
U244367	05/21/2023 08:54:34 PM	N9775402 N9775402 N9775419 N9655661 N9711728 N9775371 N9772706 N9643028 N9772925
U376104	05/21/2023 08:59:06 PM	N9775419 N9775419 N9772706 N9774461 N9775402 N9773947 N9775371 N9754160 N9771051
U2390691	05/21/2023 05:12:53 PM	"N9765941 N9765941 N9774404 N9738729 N9774403 N9774899 N9774020 N9695098 N9774803 N9774706
 N9746360 N9538375 N9769557 N9771992 N9774079 N9769581 N9774542 N9774383 N9774972
 N9774923 N9773282 N9774840 N9775003 N9775142 N9760046 N9772957 N9774789 N9774618
 N9774580 N9774626 N9774937 N9774823 N9757574 N9774598 N9774527 N9774764 N9488213
 N9486080 N9774015 N9774352 N8315213 N9774358 N9775079 N9080070 N9774532 N9772300
 N9774864 N9769624 N9774554 N9775042"
U2420809	05/21/2023 05:54:14 PM	"N9774358 N9774358 N9774532 N9757574 N9775131 N9774972 N9760046 N9774580 N9774020 N9775184
 N9774840 N9774764 N9775079 N9774648 N9774789 N9775142 N9774899 N9775183 N9770028
 N9775076 N9746360 N9771992 N9769557 N9775042 N9738729 N9774554 N7213923"
U2503190	05/21/2023 05:02:47 PM	"N9769557 N9769557 N9514481 N9774554 N9774358 N9771992 N9770028 N9774580 N9738729 N9775042
 N9774899 N9774532 N9774764"
U2505050	05/21/2023 05:07:09 PM	"N9482970 N9482970 N9774899 N9771992 N9775042 N9770028 N9774554 N9455566 N9774764 N9774358
 N9774532 N9738729 N9769557"
U2505050	05/21/2023 05:07:56 PM	N9772957 N9772957 N9775003 N9482970 N9695098 N9746360 N9757574 N9455566 N9774937 N9774840
U2521826	05/21/2023 05:10:20 PM	N9774972 N9774972 N9775079 N9774789 N9774542 N9775142
U2521826	05/21/2023 05:12:18 PM	N9774764 N9774764 N9135506 N9102576 N9770028 N9769557
U1178523	05/24/2023 07:48:08 AM	N9778736 N9778736 N9778623 N9778728 N9778745 N9778682 N9778718
